Feature,Importance
rdkit_2048,1.2491318600145782
rdkit_198,1.081566502513639
rdkit_502,1.037170907058096
rdkit_309,1.0052193507624647
rdkit_195,0.8434357271887766
rdkit_1914,0.8201642113998668
rdkit_97,0.8167396449526203
rdkit_1814,0.793276967125983
rdkit_1554,0.785912496316233
rdkit_1106,0.7855260428537176
rdkit_871,0.7479506808427266
rdkit_1756,0.7265149967130601
rdkit_1684,0.7253369184858968
rdkit_1817,0.6929871504352995
rdkit_1195,0.691447939300992
rdkit_1375,0.6733217903237314
rdkit_876,0.6725431949411771
rdkit_1940,0.6704038541717852
rdkit_831,0.6687116124589276
rdkit_157,0.6615694955870446
rdkit_1129,0.6589230713173827
rdkit_152,0.6301664243417191
rdkit_1982,0.6227249317170498
rdkit_174,0.6211383268339272
rdkit_767,0.619230526404451
rdkit_1921,0.6063223085793865
rdkit_1041,0.6027256973410013
rdkit_899,0.5919171636215907
rdkit_963,0.5780694636024436
rdkit_1225,0.5599249725497282
rdkit_1901,0.5419987602596912
rdkit_1089,0.5411788024271047
rdkit_1236,0.5389519262820538
rdkit_1960,0.535776022745876
rdkit_1480,0.5225550313551237
rdkit_541,0.5187950855530173
rdkit_91,0.5180984238715649
rdkit_1955,0.5140462955362903
rdkit_738,0.5101641788178956
rdkit_1456,0.5099789882983939
rdkit_1364,0.5072526480737003
rdkit_699,0.4997417675983633
rdkit_856,0.4982840694789894
rdkit_1873,0.4951570640650168
rdkit_1963,0.48917494111611837
rdkit_337,0.4834496330276833
rdkit_1095,0.4816069490308841
rdkit_1636,0.47706738936105336
rdkit_2022,0.47630608506467825
rdkit_347,0.4731446359143888
rdkit_1457,0.47305429361434137
rdkit_1097,0.4708934129743637
rdkit_1193,0.4695693193906815
rdkit_563,0.4671304831579889
rdkit_1805,0.4668024742489654
rdkit_1957,0.4643019678323342
rdkit_695,0.4641745000729428
rdkit_167,0.46005689949451944
rdkit_1815,0.4568042894586738
rdkit_549,0.4556603138766725
rdkit_978,0.4526277166930837
rdkit_885,0.45107812923589724
rdkit_1303,0.44019126398157504
rdkit_1257,0.4368763720717522
rdkit_413,0.43641874344132975
rdkit_1607,0.4359603545822733
rdkit_634,0.4324931521547326
rdkit_1266,0.4309598368414948
rdkit_408,0.43009508772253785
rdkit_1306,0.4284047970361653
rdkit_1792,0.4278328261809084
rdkit_440,0.4276849008503744
rdkit_1890,0.42398854610592585
rdkit_526,0.4230453240667746
rdkit_1100,0.42283288079939524
rdkit_1339,0.4220053821273776
rdkit_473,0.4207546235647739
rdkit_488,0.4202317097936957
rdkit_1024,0.420035869756562
rdkit_1743,0.4192621207114376
rdkit_1380,0.4152362091741157
rdkit_42,0.4151440003357559
rdkit_1202,0.41510084621462273
rdkit_776,0.4113049579969284
rdkit_1061,0.4107404843900586
rdkit_1052,0.40797106498229835
rdkit_1027,0.4064006960305516
rdkit_1668,0.40535920990459284
rdkit_627,0.4049430922594922
rdkit_1907,0.4047352951422755
rdkit_1816,0.4039195160978352
rdkit_1243,0.40107996020980125
rdkit_962,0.40103145332928314
rdkit_1438,0.3969207425803217
rdkit_199,0.39600387211788385
rdkit_887,0.3948127426657496
rdkit_633,0.3942703897019713
rdkit_537,0.3934405123571638
rdkit_843,0.39305894546582715
rdkit_994,0.3926360868615559
rdkit_1810,0.38827696542953044
rdkit_922,0.3880538786319657
rdkit_931,0.38803240963646585
rdkit_511,0.3879790374524543
rdkit_791,0.38480796237994946
rdkit_1288,0.38450677119005716
rdkit_658,0.38384104260128754
rdkit_1695,0.38323739449598176
rdkit_1178,0.3828668712245449
rdkit_1888,0.3817388458597663
rdkit_318,0.3810399956836691
rdkit_1821,0.37971627093825466
rdkit_2008,0.37904490577541167
rdkit_1359,0.37872506083236207
rdkit_148,0.3760262055666676
rdkit_205,0.3755022192713768
rdkit_1304,0.3753208829713916
rdkit_506,0.37479284107952215
rdkit_418,0.37371826023029286
rdkit_1731,0.37333650885964925
rdkit_1425,0.3729450492939032
rdkit_1952,0.3697388771134543
rdkit_306,0.3690801448664312
