Feature,Importance
rdkit_941,0.01600595423707481
rdkit_1928,0.006112720770104568
rdkit_1908,0.0060973430923752965
rdkit_1314,0.005545315376163167
rdkit_337,0.005469767468375849
rdkit_1924,0.0053348455859687375
rdkit_1775,0.005238946959074966
rdkit_841,0.004711431639740434
rdkit_507,0.0046539687318868095
rdkit_2016,0.004449063634777176
rdkit_765,0.004321651158816008
rdkit_1902,0.004297095435802061
rdkit_1868,0.004157270122336132
rdkit_876,0.004154558818656334
rdkit_520,0.004138318046992435
rdkit_1471,0.003932463499523328
rdkit_1247,0.003870873019416694
rdkit_1090,0.003833219264133758
rdkit_1828,0.003772659872535052
rdkit_157,0.0036822553031461017
rdkit_1830,0.0036430492996535153
rdkit_1389,0.0036408193138222317
rdkit_1447,0.00360161677305081
rdkit_1086,0.0035232490312274126
rdkit_574,0.0034546013785703867
rdkit_1470,0.00325254132606529
rdkit_98,0.003189312444386684
rdkit_1311,0.00317014707885624
rdkit_1451,0.0031464487663208523
rdkit_531,0.00313978554615786
rdkit_551,0.003068459744092004
rdkit_699,0.0030068088508072134
rdkit_1097,0.002915781239093655
rdkit_615,0.0028921698175842885
rdkit_2038,0.0028584929224505975
rdkit_1654,0.002800599916042527
rdkit_192,0.0027620363401514364
rdkit_1161,0.00267859365358314
rdkit_1983,0.002677131804809299
rdkit_1777,0.0026440739506604803
rdkit_1258,0.0026114013986766947
rdkit_1972,0.0026033449879409717
rdkit_680,0.0025800960167119383
rdkit_399,0.0025619878553128396
rdkit_1249,0.002552754161101851
rdkit_983,0.0025344050522439735
rdkit_1597,0.0025208958296088634
rdkit_896,0.00250426381199881
rdkit_1821,0.0024493289951893478
rdkit_1818,0.002394999893172273
rdkit_670,0.002381935573642915
rdkit_1025,0.002377525867247176
rdkit_1419,0.0023345407206125483
rdkit_1834,0.0023263548857669707
rdkit_713,0.002306799868137521
rdkit_867,0.0023030985313998178
rdkit_782,0.002240400761843505
rdkit_137,0.0022335721706493662
rdkit_193,0.002228193765944382
rdkit_780,0.0022280190074464596
rdkit_543,0.0022126972991840157
rdkit_1997,0.0021897549009757397
rdkit_84,0.002188502476908986
rdkit_1873,0.0021877869341157923
rdkit_1704,0.002180279612242566
rdkit_1918,0.0021588451542472777
rdkit_1976,0.002123197091100648
rdkit_962,0.002121581842266507
rdkit_750,0.0021183439431301915
rdkit_1870,0.002110557407543287
rdkit_1167,0.0020880114615683277
rdkit_1417,0.002076215316069428
rdkit_978,0.0020682451378488858
rdkit_705,0.0020657997117639686
rdkit_1396,0.002049413133785589
rdkit_198,0.002021889130683683
rdkit_892,0.0019864477779155966
rdkit_815,0.001980869480461423
rdkit_1906,0.0019764746281308904
rdkit_32,0.001962247808264801
rdkit_1897,0.0019333584852939873
rdkit_1866,0.0019318438199264298
rdkit_895,0.0019143227425257934
rdkit_923,0.0018886311626546194
rdkit_928,0.0018798370352794479
rdkit_344,0.0018724698170242914
rdkit_1061,0.0018264784482889707
rdkit_1572,0.0018236137473219855
rdkit_1288,0.00181353545890991
rdkit_805,0.0018036249681576402
rdkit_648,0.0017988093894739285
rdkit_961,0.0017821461607746552
rdkit_1154,0.0017646844002343598
rdkit_1027,0.001746777258286786
rdkit_295,0.00172170433482037
rdkit_8,0.0017140956148566696
rdkit_222,0.0017128669513760695
rdkit_1019,0.0016997034059508505
rdkit_1359,0.0016996066628342296
rdkit_537,0.001696387326416199
rdkit_1742,0.0016829402196170613
rdkit_304,0.001677480640065428
rdkit_1250,0.0016770703260369278
rdkit_616,0.0016764095151228936
rdkit_1464,0.001646574889687536
rdkit_703,0.0016338148021601553
rdkit_1882,0.0016302895829941998
rdkit_1254,0.001625547064405159
rdkit_220,0.0016144366109545794
rdkit_563,0.0016132162567433423
rdkit_497,0.0016095810861549331
rdkit_1698,0.0016010912778584912
rdkit_762,0.0016004004564256413
rdkit_663,0.0015933191820279053
rdkit_1544,0.001587929378000232
rdkit_253,0.0015876651966317894
rdkit_1756,0.001581740960046021
rdkit_204,0.0015674614763301162
rdkit_1065,0.0015641566444359442
rdkit_558,0.0015505456751346344
rdkit_134,0.0015479670622440018
rdkit_1812,0.0015387327747291974
rdkit_2005,0.0015034966234304186
rdkit_36,0.001484757359257316
rdkit_1601,0.0014842856946966755
rdkit_973,0.0014840991051362166
rdkit_422,0.001478492301606506
rdkit_146,0.0014664822199712008
rdkit_1631,0.001461495202863009
rdkit_1970,0.0014524968937359474
rdkit_405,0.0014504552843223782
rdkit_1428,0.001435225166410849
rdkit_885,0.0014287425979566573
rdkit_1510,0.0014201532516707018
rdkit_1773,0.0014110761521885936
rdkit_414,0.0014052498080896175
rdkit_479,0.0014019988624606658
rdkit_951,0.0013825578271312745
rdkit_905,0.0013605440350886405
rdkit_230,0.0013580880440557145
rdkit_934,0.001345185481949798
rdkit_1939,0.0013182534841142599
rdkit_843,0.0013139317794055962
rdkit_640,0.0013104634169052826
rdkit_1256,0.0012899514052694715
rdkit_1961,0.0012851574947570859
rdkit_1386,0.0012672510216365912
rdkit_1668,0.001261220885551717
rdkit_1838,0.0012577552037432813
rdkit_1639,0.0012569468721726892
rdkit_1047,0.0012554459362321688
rdkit_1385,0.00123434599274673
rdkit_1079,0.0012189816235550687
rdkit_417,0.0012172083602820707
rdkit_1115,0.0012158886732214634
rdkit_972,0.001202313739215093
rdkit_1364,0.0011983580153767264
rdkit_1497,0.001176526757017064
rdkit_1141,0.0011717959028651594
rdkit_397,0.0011646297993738032
rdkit_1066,0.0011452276676154878
rdkit_1122,0.0011442157096392535
rdkit_1068,0.0011296706694399522
rdkit_1300,0.0011289116480459349
rdkit_135,0.001127646996131942
rdkit_1943,0.0011254103800050956
rdkit_350,0.0011228541874872527
rdkit_45,0.001121664749661749
rdkit_1343,0.0011145129503050517
rdkit_1123,0.0011126445760476717
rdkit_1016,0.0011098547899064308
rdkit_1803,0.001105094065114489
rdkit_894,0.001105025893282028
rdkit_538,0.001100508393708542
rdkit_175,0.0010995148150919837
rdkit_859,0.0010979251858535383
rdkit_1817,0.0010965679924027762
rdkit_734,0.0010771394172611347
rdkit_557,0.001070258975529378
rdkit_178,0.001067956064607602
rdkit_956,0.0010567008057724451
rdkit_1315,0.0010531051705050796
rdkit_92,0.0010477254027641495
rdkit_1087,0.0010458549519731489
rdkit_603,0.001042225272092732
rdkit_199,0.001041179522141443
rdkit_708,0.00104098177434871
rdkit_784,0.0010363507741369845
rdkit_1630,0.0010355082699345748
rdkit_1399,0.001033979638882161
rdkit_1209,0.0010314157210805865
rdkit_1810,0.0010303783565942643
rdkit_1480,0.001020780034701728
rdkit_811,0.0010197689759126783
rdkit_1855,0.001015291749125207
rdkit_1373,0.001013226217115028
rdkit_803,0.0010099830504687575
rdkit_1577,0.0010076462443113635
rdkit_767,0.001006872300858773
rdkit_289,0.0009935157057798217
rdkit_225,0.0009861946063227439
rdkit_345,0.0009861744913316347
rdkit_1543,0.0009859927006079098
rdkit_768,0.0009858775715473574
rdkit_1105,0.000984990838116994
rdkit_1960,0.0009650520725147813
rdkit_1929,0.000964544119182726
rdkit_1878,0.0009585547295315614
rdkit_113,0.0009584609793119814
rdkit_2048,0.0009578417175593467
rdkit_1226,0.0009482167820842088
rdkit_1140,0.0009466038833911475
rdkit_165,0.0009456690470012921
rdkit_362,0.0009411616965584818
rdkit_1085,0.0009375728349127105
rdkit_717,0.0009330048519635377
rdkit_761,0.0009315744133690973
rdkit_1864,0.0009283224233017267
rdkit_57,0.0009244983600635306
rdkit_2015,0.0009213961982394765
rdkit_1197,0.0009198528541472454
rdkit_1159,0.0009012687388967902
rdkit_1952,0.0008955005421426872
rdkit_1178,0.0008871941461706714
rdkit_1901,0.0008871802349683047
rdkit_1609,0.00087966987465518
rdkit_1843,0.0008770671877829198
rdkit_1337,0.0008763687849022035
rdkit_510,0.0008742258158685845
rdkit_200,0.0008715580585527679
rdkit_740,0.0008620515304512446
rdkit_1142,0.0008606378950711369
rdkit_1684,0.0008556941423270774
rdkit_1305,0.0008496965951149602
rdkit_404,0.0008480569263041645
rdkit_1370,0.0008465168801614623
rdkit_340,0.0008445916952630794
rdkit_591,0.0008425651812001618
rdkit_10,0.0008401764978171851
rdkit_1426,0.0008324848526856773
rdkit_913,0.0008292476946539753
rdkit_1125,0.0008287692995322502
rdkit_719,0.0008250544329514662
rdkit_1589,0.0008181818637231319
rdkit_14,0.0008178220165090487
rdkit_42,0.0008168401549577069
rdkit_1682,0.0008012108288844297
rdkit_527,0.0007994076911303597
rdkit_1013,0.0007977527944895565
