Feature,Importance
Chi1n,0.06807874364394859
smr_VSA5,0.04118847556631419
kappa3,0.028927238079188844
NumHeteroAtoms,0.019222437883419513
Chi4v,0.01575282421662359
MQN33,0.01515030335338654
kappa2,0.014383449382909988
kappa1,0.013716527778882241
Chi0v,0.013547392921470952
peoe_VSA9,0.013186076310290592
slogp_VSA4,0.011661320795104582
LabuteASA,0.01130703109414631
Chi2v,0.010908036725907682
rdkit_219,0.010164240993410645
Chi2n,0.009922258774039272
peoe_VSA3,0.009535736602242577
Chi3n,0.009443798690963375
rdkit_1106,0.00941040443584427
MQN20,0.008752556029699406
rdkit_1377,0.008444389465462934
FractionCSP3,0.00826437417143987
rdkit_7,0.007917210448298273
rdkit_492,0.00782725675644726
rdkit_547,0.007820179877154365
SlogP,0.007298738404137876
rdkit_570,0.007201747319325444
slogp_VSA3,0.007019087205103104
AMW,0.006840529391723219
rdkit_445,0.006439254056580238
rdkit_1587,0.005749410259645404
rdkit_1438,0.005640863604748901
rdkit_423,0.005400819179243339
peoe_VSA6,0.00500902340402829
peoe_VSA8,0.0049529218551038635
MQN26,0.004779326329803224
rdkit_1524,0.004693338011574271
smr_VSA1,0.0045637745275870275
MQN19,0.0044733975912104856
rdkit_1466,0.004346447677816727
peoe_VSA14,0.004135748235440705
rdkit_695,0.004109154067245551
rdkit_1032,0.003890409503291087
rdkit_1779,0.0036691744932490665
rdkit_386,0.003457232104624362
rdkit_304,0.003275113794821155
rdkit_1060,0.0030631201581029564
rdkit_1797,0.0029840506923255105
MQN22,0.0028214870397692236
rdkit_1972,0.002576390163775227
rdkit_711,0.0024967892049238246
rdkit_1650,0.002459989321298861
rdkit_987,0.0024464586801222522
rdkit_462,0.002405474332146072
rdkit_1912,0.0023956604239394287
HallKierAlpha,0.0023441739337564304
rdkit_110,0.002343622700994559
NumAtoms,0.0023133851989550554
rdkit_372,0.0021437569226600826
rdkit_1987,0.0020710769679026385
MQN9,0.002043302150645676
rdkit_1955,0.002022289481173453
peoe_VSA10,0.0020111691131516683
peoe_VSA5,0.0020054799786567864
rdkit_1961,0.0019822951312607113
rdkit_931,0.0019692721863762285
rdkit_568,0.0019662878433387514
rdkit_265,0.001957911641978017
rdkit_175,0.0019448475831308385
rdkit_838,0.0019046579701705818
rdkit_116,0.0019039172773714216
rdkit_309,0.0018883399743255503
rdkit_379,0.0018829933356500359
rdkit_2002,0.0018472851720274872
rdkit_811,0.0018362098545897081
rdkit_1373,0.0018199933048773692
rdkit_1822,0.001800062776416837
rdkit_1250,0.0017989967576300192
MQN12,0.0017765072311060493
MQN23,0.001775688976733479
smr_VSA9,0.0017691465723117903
rdkit_1959,0.0017489826860198916
rdkit_450,0.0017450920243028557
rdkit_1617,0.001739361017387149
rdkit_96,0.0017363068645146135
rdkit_1919,0.0017318485433795883
rdkit_1535,0.001724067218521746
rdkit_1087,0.001709675161392252
rdkit_257,0.001705875446473176
rdkit_126,0.0016973491879504058
smr_VSA3,0.0016768319188506448
rdkit_41,0.0016762036944002947
rdkit_25,0.001672655664518802
slogp_VSA10,0.0016695351076895892
rdkit_95,0.0016672530654541443
rdkit_112,0.0016611984602788827
rdkit_784,0.0016602356446235253
rdkit_1164,0.001652082364033782
rdkit_1410,0.0016386705596835016
rdkit_2048,0.0016229178920607141
rdkit_810,0.0016141812571471628
rdkit_408,0.0016127414875025696
rdkit_1613,0.0016104269200954437
rdkit_1100,0.0016012147964341752
rdkit_121,0.0015913366067235395
rdkit_536,0.0015895689125390807
rdkit_1248,0.0015836279902161918
rdkit_367,0.0015756093324543333
rdkit_1249,0.001557043991861701
rdkit_1201,0.0015549048078899947
rdkit_1494,0.0015545822136211892
rdkit_1781,0.0015431451256233655
rdkit_471,0.0015405816068061922
rdkit_1475,0.0015390653774638879
