Feature,Importance
morgan_651,0.15991017226524226
morgan_894,0.12048233245588588
MQN28,0.11370405029656674
morgan_34,0.09899705886643602
morgan_421,0.08998716477592443
morgan_107,0.07961411068862108
MQN6,0.07899213449508734
morgan_542,0.07695616762260406
morgan_474,0.0708803182232014
morgan_14,0.06835552515699399
slogp_VSA11,0.06524289086867727
peoe_VSA2,0.06315606810973363
morgan_897,0.061786457912374325
morgan_800,0.06167213056906198
morgan_850,0.055484028599741025
morgan_695,0.05363312347038317
morgan_699,0.05302264019836275
morgan_933,0.052671977247395564
morgan_65,0.051907054910584616
morgan_120,0.05110071685866879
slogp_VSA10,0.049798171096093004
morgan_882,0.049621477171955926
morgan_186,0.04919201083767963
SlogP,0.04786465854585921
morgan_914,0.046870032197283786
morgan_722,0.04550649983035738
MQN10,0.043495201765186474
morgan_847,0.04272424351671853
morgan_192,0.04268923156345554
morgan_415,0.04255901949121451
smr_VSA9,0.041239716893744616
smr_VSA10,0.04030936536479798
morgan_98,0.04024252809874224
morgan_690,0.039787361284047036
peoe_VSA6,0.03955390072496979
morgan_541,0.039385246152074276
peoe_VSA11,0.03894861725727878
MQN29,0.0383442107771355
morgan_279,0.03763963259376806
morgan_149,0.03727903201924923
morgan_244,0.037239009871772345
morgan_326,0.03675335081717563
morgan_223,0.036636114345718035
morgan_111,0.036132738749632486
MQN24,0.03572113849805828
MQN14,0.035257855977744355
morgan_246,0.03510227666895374
morgan_955,0.03502516507069289
morgan_844,0.03482555903744147
morgan_979,0.03465310887618161
morgan_5,0.034495509316298203
morgan_292,0.034424813911167
slogp_VSA3,0.03440075244774018
morgan_492,0.03439889183382664
morgan_67,0.03393417312486906
morgan_969,0.03383923761320303
morgan_941,0.03381827295271561
morgan_872,0.03363561258725288
morgan_891,0.033498607502451906
morgan_450,0.03315318865030659
morgan_514,0.03305738612205728
morgan_864,0.03261378655077228
morgan_842,0.03247674757914389
morgan_889,0.03239427500741108
morgan_960,0.03162075925772201
morgan_29,0.031455418703090106
morgan_932,0.03123509468878461
MQN20,0.03121471704839552
morgan_557,0.031091489475260674
morgan_970,0.0309075348506165
morgan_73,0.030744545190019082
morgan_475,0.0305769821188424
morgan_727,0.030392936569573353
morgan_393,0.02995229979648977
morgan_782,0.029696784735425502
morgan_888,0.029553903379164304
morgan_592,0.029490110023110003
morgan_719,0.029450990566921756
slogp_VSA6,0.029431559194947436
morgan_668,0.02936062752409449
morgan_424,0.02917638298107265
morgan_491,0.02915723689806516
MQN30,0.028270830843147177
morgan_746,0.028248903354326817
morgan_961,0.028128719881515114
morgan_343,0.028000250036101643
morgan_127,0.027945498461832193
morgan_236,0.02784546528246807
